exchange,symbol,volume24h,run_date_utc
kraken,ASSETUSD,63786.12722,2026-05-26
kraken,MIRRORUSD,63532.79316,2026-05-26
kraken,DAIUSD,62674.84702075,2026-05-26
kraken,GRASSEUR,61284.58981,2026-05-26
kraken,DRVEUR,60747.65477,2026-05-26
kraken,APEEUR,60236.83188348,2026-05-26
kraken,SUIGBP,59413.02329,2026-05-26
kraken,INEUR,59060.95607,2026-05-26
kraken,PUFFEREUR,58540.56588,2026-05-26
kraken,BRL1USD,58379.6736,2026-05-26
kraken,AUSD,56745.72483,2026-05-26
kraken,ADAAUD,56183.14776311,2026-05-26
kraken,NOSEUR,56150.06075,2026-05-26
kraken,EURCUSDC,56121.12972722,2026-05-26
kraken,2ZEUR,56017.01761,2026-05-26
kraken,RBCEUR,55692.20886368,2026-05-26
kraken,SCRTEUR,55604.51952308,2026-05-26
kraken,MELANIAUSDC,55099.26511,2026-05-26
kraken,USDEEUR,54477.31937,2026-05-26
kraken,ZROUSD,53815.64297,2026-05-26
kraken,LPTUSD,53483.40193462,2026-05-26
kraken,TRACEUR,53064.51232,2026-05-26
kraken,YGGEUR,52508.99854558,2026-05-26
kraken,ZETAUSD,52259.46092,2026-05-26
kraken,XRPAUD,51819.26530448,2026-05-26
kraken,XRPRLUSD,51641.13871205,2026-05-26
kraken,UNFIUSD,51270.42284217,2026-05-26
kraken,RARIUSD,50059.88745403,2026-05-26
kraken,JUNOUSD,49821.5350642,2026-05-26
kraken,BATEUR,49790.55464703,2026-05-26
kraken,XRTUSD,48920.04402745,2026-05-26
kraken,KERNELEUR,48733.23946,2026-05-26
kraken,SAMOEUR,48153.95642001,2026-05-26
kraken,B2EUR,47926.79648,2026-05-26
kraken,INITEUR,47247.45901,2026-05-26
kraken,MINAEUR,46972.14171263,2026-05-26
kraken,MEGAEUR,46704.04601,2026-05-26
kraken,MERLEUR,46565.87544,2026-05-26
kraken,SAROSEUR,46376.812,2026-05-26
kraken,1INCHEUR,46109.90412299,2026-05-26
kraken,1INCHUSD,46067.63165212,2026-05-26
kraken,TONUSDT,45609.73808,2026-05-26
kraken,MUSD,45511.94412,2026-05-26
kraken,RHEAEUR,45457.54874,2026-05-26
kraken,HNTUSD,45190.39991,2026-05-26
kraken,SOONEUR,45139.27866,2026-05-26
kraken,JTOEUR,44961.08757,2026-05-26
kraken,OOBEUR,44680.24031,2026-05-26
kraken,USD1USDC,44425.83402,2026-05-26
kraken,GENIUSEUR,43484.52371,2026-05-26
kraken,AXSEUR,43454.37541786,2026-05-26
kraken,BREVUSD,42678.69417,2026-05-26
kraken,CFGEUR,42556.44287307,2026-05-26
kraken,USD1USD,41846.60666,2026-05-26
kraken,TONUSDC,40758.40289,2026-05-26
kraken,LAYEREUR,40542.78165,2026-05-26
kraken,GHIBLIEUR,40502.77372,2026-05-26
kraken,QUAIEUR,40052.22049,2026-05-26
kraken,OPENEUR,39906.83529,2026-05-26
kraken,OCEANUSD,39498.58152657,2026-05-26
kraken,ZEXUSD,39467.64032,2026-05-26
kraken,LINKEUR,39010.75784307,2026-05-26
kraken,C98USD,38983.85440702,2026-05-26
kraken,SONICUSD,38818.09378,2026-05-26
kraken,AVAUSD,38465.50395,2026-05-26
kraken,SOLEUR,38379.31697983,2026-05-26
kraken,CVCUSD,38283.84901926,2026-05-26
kraken,STXEUR,37888.87368897,2026-05-26
kraken,CVCEUR,37836.48113925,2026-05-26
kraken,USEUR,37700.76254,2026-05-26
kraken,RAILSUSD,37671.54388,2026-05-26
kraken,SOSOUSD,37518.76813,2026-05-26
kraken,CARVEUR,37448.49388,2026-05-26
kraken,LRCEUR,37339.06640972,2026-05-26
kraken,TREEEUR,37335.99012,2026-05-26
kraken,HONEYEUR,37331.0,2026-05-26
kraken,REDEUR,37293.8358,2026-05-26
kraken,IREUR,36901.92676,2026-05-26
kraken,WAXLEUR,36647.40218,2026-05-26
kraken,UNIEUR,36310.99637668,2026-05-26
kraken,OMGUSD,36222.32230897,2026-05-26
kraken,MANAEUR,35852.8529037,2026-05-26
kraken,L3USD,35749.27679,2026-05-26
kraken,HEUR,35587.68606,2026-05-26
kraken,USDCUSD:BTNL,35488.63505302,2026-05-26
kraken,ATOMEUR,35447.61853065,2026-05-26
kraken,APEUSDT,35347.46112543,2026-05-26
kraken,AVNTEUR,34956.93288,2026-05-26
kraken,JOEUSD,33716.25468,2026-05-26
kraken,ENSOUSD,33633.83497,2026-05-26
kraken,ZRXUSD,33512.46236688,2026-05-26
kraken,ZKPUSD,33201.77741,2026-05-26
kraken,PROMPTEUR,33175.8276,2026-05-26
kraken,AI3EUR,33001.42023,2026-05-26
kraken,GFIUSD,32984.30575,2026-05-26
kraken,EATUSD,32503.47705,2026-05-26
kraken,AXSUSD,32068.79203811,2026-05-26
kraken,VIRTUALUSDT,31976.56094,2026-05-26
kraken,APEUSDC,31853.01575808,2026-05-26
kraken,AVAXUSD:BTNL,31846.94542461,2026-05-26
kraken,BASEDEUR,31228.99785,2026-05-26
kraken,TRIAEUR,31227.19709,2026-05-26
kraken,CPOOLEUR,31076.55721,2026-05-26
kraken,DASHUSD,31071.62720988,2026-05-26
kraken,SWARMSEUR,30968.062,2026-05-26
kraken,ALGOETH,30864.6118841,2026-05-26
kraken,AIOUSD,30286.9918,2026-05-26
kraken,CHEXEUR,29923.39043,2026-05-26
kraken,BIGTIMEEUR,29445.84005,2026-05-26
kraken,STGUSD,29430.5645257,2026-05-26
kraken,HSKUSD,29367.47508,2026-05-26
kraken,SOGNIUSD,29189.2,2026-05-26
kraken,IDEXEUR,28133.50688206,2026-05-26
kraken,PROSUSD,28132.83272,2026-05-26
kraken,LPTEUR,27995.45609055,2026-05-26
kraken,BREVEUR,27612.15712,2026-05-26
kraken,LDOEUR,27438.49921859,2026-05-26
kraken,CFXUSD,26908.67622,2026-05-26
kraken,KNCUSD,26612.58639165,2026-05-26
kraken,CLOUDUSD,26319.62381,2026-05-26
kraken,DAIEUR,26112.3043411,2026-05-26
kraken,GRIFFAINEUR,25974.04411,2026-05-26
kraken,TAOUSD,25934.07234,2026-05-26
kraken,WALUSD,25865.96474,2026-05-26
kraken,SIGMAEUR,25766.12,2026-05-26
kraken,ASTEREUR,25615.40803,2026-05-26
kraken,LCXEUR,25502.23043874,2026-05-26
kraken,ARCUSD,25452.01906,2026-05-26
kraken,EDGEEUR,25304.96099,2026-05-26
kraken,XZECZUSD,25176.54317343,2026-05-26
kraken,VETUSDC,24748.35,2026-05-26
kraken,VIRTUALEUR,24682.94312,2026-05-26
kraken,BERTEUR,24264.05516,2026-05-26
kraken,RUJIUSD,23484.55435,2026-05-26
kraken,HYPEEUR,23193.46825945,2026-05-26
kraken,MORPHOEUR,22991.06275,2026-05-26
kraken,SNXEUR,22957.68680456,2026-05-26
kraken,PERPEUR,22856.82877276,2026-05-26
kraken,POWREUR,22298.8977744,2026-05-26
kraken,POPCATGBP,22281.28258,2026-05-26
kraken,RAVEUSDT,22063.95031,2026-05-26
kraken,DOTUSDC,21983.80704255,2026-05-26
kraken,XLTCZEUR,21656.64358283,2026-05-26
kraken,EDUUSD,21585.12646,2026-05-26
kraken,EULUSD,21389.82091891,2026-05-26
kraken,CVXUSD,21271.87793365,2026-05-26
kraken,XLTCZUSD,20958.20187433,2026-05-26
kraken,SDNUSD,20946.66001015,2026-05-26
kraken,ADIUSD,20687.74839,2026-05-26
kraken,CTCUSD,20653.32163,2026-05-26
kraken,ZRXEUR,20564.18854482,2026-05-26
kraken,KAITOEUR,20450.15582,2026-05-26
kraken,NANOEUR,20292.5960523,2026-05-26
kraken,ORCAUSD,19975.90383863,2026-05-26
kraken,LAVAEUR,19935.02517,2026-05-26
kraken,AEROEUR,19873.97513,2026-05-26
kraken,FORTHUSD,19784.43529698,2026-05-26
kraken,POWRUSD,19669.9723724,2026-05-26
kraken,FFUSD,19338.25975,2026-05-26
kraken,GHSTEUR,18687.56121893,2026-05-26
kraken,EWTUSD,18614.46258908,2026-05-26
kraken,ZETAEUR,18567.09328,2026-05-26
kraken,EVAAUSD,18471.88864,2026-05-26
kraken,SAFEUSD,18141.24256,2026-05-26
kraken,MEEUR,17969.5906,2026-05-26
kraken,SDNEUR,17851.5444573,2026-05-26
kraken,XRTEUR,17684.37770998,2026-05-26
kraken,BONZOUSD,17441.74118,2026-05-26
kraken,OBOLUSD,17376.428,2026-05-26
kraken,ARUSD,17182.46729,2026-05-26
kraken,TRUMPEUR,16812.81235,2026-05-26
kraken,SANDGBP,16723.35627296,2026-05-26
kraken,MYXEUR,16665.1982,2026-05-26
kraken,MATUSD,16547.7592,2026-05-26
kraken,HYPEUSD:BTNL,16260.11292055,2026-05-26
kraken,ANIMEEUR,16136.89557,2026-05-26
kraken,APTEUR,15811.19024763,2026-05-26
kraken,ALTHEAUSD,15765.054,2026-05-26
kraken,LINKUSDT,15666.51235425,2026-05-26
kraken,XRPETH,15399.37292982,2026-05-26
kraken,LINKUSD:BTNL,15210.01091546,2026-05-26
kraken,BLUEUSD,15114.28967,2026-05-26
kraken,BLUEEUR,15077.92298,2026-05-26
kraken,ATOMUSDT,15031.08769927,2026-05-26
kraken,EDGEXUSD,14977.56939,2026-05-26
kraken,EDUEUR,14781.93324,2026-05-26
kraken,RADEUR,14709.61687645,2026-05-26
kraken,SOMIEUR,14622.25173,2026-05-26
kraken,RLUSDUSD,14571.59178,2026-05-26
kraken,TOKENEUR,14443.18139,2026-05-26
kraken,JAILSTOOLUSD,14146.864,2026-05-26
kraken,BTREUR,14144.33592,2026-05-26
kraken,REQEUR,14120.32136011,2026-05-26
kraken,CHIPEUR,13930.12292,2026-05-26
kraken,CROUSDC,13868.74921,2026-05-26
kraken,FORTHEUR,13812.78642933,2026-05-26
kraken,BICOEUR,13782.45360509,2026-05-26
kraken,EUROPEUR,13768.43228,2026-05-26
kraken,FILEUR,13764.4234997,2026-05-26
kraken,ESPEUR,13688.05332,2026-05-26
kraken,BONDEUR,13464.83335263,2026-05-26
kraken,ORCAEUR,13253.23481824,2026-05-26
kraken,ARCEUR,13138.87205,2026-05-26
kraken,MEUR,13133.95192,2026-05-26
kraken,PENDLEEUR,13009.22325,2026-05-26
kraken,CFXEUR,12771.19573,2026-05-26
kraken,AVAEUR,12725.37104,2026-05-26
kraken,ESUSD,12331.51833,2026-05-26
kraken,MULTIUSD,11934.38523078,2026-05-26
kraken,AIOZEUR,11916.97746,2026-05-26
kraken,XETHZEUR,11642.09524342,2026-05-26
kraken,RPLUSD,11539.67657343,2026-05-26
kraken,TRUMPUSDT,11306.08675,2026-05-26
kraken,RUNEEUR,11216.4272386,2026-05-26
kraken,EATEUR,11179.42984,2026-05-26
kraken,BERAUSDC,11053.45463,2026-05-26
kraken,RIVERUSD,10915.5913,2026-05-26
kraken,ASRREUR,10910.335,2026-05-26
kraken,SYNEUR,10714.84712348,2026-05-26
kraken,XMLNZUSD,10680.15991108,2026-05-26
kraken,WMTXEUR,10665.51629,2026-05-26
kraken,VFYEUR,10637.54866,2026-05-26
kraken,AVAXEUR,10597.56182649,2026-05-26
kraken,LQTYUSD,10505.6959,2026-05-26
kraken,NODEUSD,10378.09,2026-05-26
kraken,AUDIOEUR,10247.68783737,2026-05-26
kraken,LITEUR,10236.02917,2026-05-26
kraken,ADXUSD,10205.64469452,2026-05-26
kraken,BERAEUR,10027.69345,2026-05-26
kraken,GEUR,9949.7,2026-05-26
kraken,VERSEUSD,9385.90806,2026-05-26
kraken,BERAUSDT,9385.12609,2026-05-26
kraken,DOTGBP,9368.90974945,2026-05-26
kraken,OCEANEUR,9285.51294819,2026-05-26
kraken,SIGNEUR,9200.0,2026-05-26
kraken,U2UUSD,9185.548,2026-05-26
kraken,SOLUSDT,9127.77237043,2026-05-26
kraken,SOSOEUR,8994.76301,2026-05-26
kraken,REQUSD,8951.93927099,2026-05-26
kraken,MASKUSD,8813.4075501,2026-05-26
kraken,OGNEUR,8765.30140305,2026-05-26
kraken,LINKUSDC,8529.20118463,2026-05-26
kraken,HNTEUR,8494.38067,2026-05-26
kraken,IPEUR,8466.51585,2026-05-26
kraken,GOMININGEUR,8418.55405,2026-05-26
kraken,SUSDT,8383.21251,2026-05-26
kraken,XETHZUSD,8214.08304067,2026-05-26
kraken,0GEUR,8172.39526,2026-05-26
kraken,WFBUSD,8051.50337,2026-05-26
kraken,XMRUSDT,7867.54163001,2026-05-26
kraken,ACXUSD,7856.92688,2026-05-26
kraken,WALEUR,7818.40583,2026-05-26
kraken,SOLGBP,7682.39167122,2026-05-26
kraken,EWTEUR,7550.54003793,2026-05-26
kraken,HPOS10IUSD,7549.7,2026-05-26
kraken,QIEUR,7398.89,2026-05-26
kraken,MNTEUR,7365.80759,2026-05-26
kraken,AINUSD,7332.439,2026-05-26
kraken,AVAXUSDT,7308.36001838,2026-05-26
kraken,UFDEUR,7055.69,2026-05-26
kraken,DOTUSDT,7050.85947514,2026-05-26
kraken,XXMRZUSD,7037.64234145,2026-05-26
kraken,KEEPEUR,6990.67309748,2026-05-26
kraken,BNTEUR,6969.04623182,2026-05-26
kraken,HOLOUSD,6945.93899,2026-05-26
kraken,SUKUEUR,6835.0,2026-05-26
kraken,BANDUSD,6809.90108561,2026-05-26
kraken,CTCEUR,6529.9836,2026-05-26
kraken,BANDEUR,6322.43828306,2026-05-26
kraken,XETCZUSD,6315.48869909,2026-05-26
kraken,RADUSD,6254.9187526,2026-05-26
kraken,FXSUSD,6234.07166404,2026-05-26
kraken,ENSOEUR,6142.83779,2026-05-26
kraken,XETCZEUR,6125.75194723,2026-05-26
kraken,MANAUSDT,6028.8820406,2026-05-26
kraken,SOLUSD:BTNL,6024.25258815,2026-05-26
kraken,BALEUR,5942.61081993,2026-05-26
kraken,COWUSD,5875.16352,2026-05-26
kraken,ATOMUSDC,5704.54672936,2026-05-26
kraken,VIRTUALUSDC,5696.95869,2026-05-26
kraken,GFIEUR,5525.85538,2026-05-26
kraken,TRUMPUSDC,5509.21929,2026-05-26
kraken,REPV2USD,5503.80473236,2026-05-26
kraken,BALUSD,5467.2023394,2026-05-26
kraken,SOLUSDC,5431.79537099,2026-05-26
kraken,MINAXBT,5417.34497791,2026-05-26
kraken,KSMUSD,5358.50805704,2026-05-26
kraken,ETHFIUSD,5357.77146,2026-05-26
kraken,POLSEUR,5317.31589508,2026-05-26
kraken,KSMEUR,5305.61520987,2026-05-26
kraken,ADAETH,5263.28402852,2026-05-26
kraken,KNCEUR,5112.87643452,2026-05-26
kraken,ENSEUR,5041.4989275,2026-05-26
kraken,LOCKINEUR,4949.9999,2026-05-26
kraken,ANONUSD,4827.01091,2026-05-26
kraken,AVAXUSDC,4777.20532792,2026-05-26
kraken,MNGOUSD,4770.69993052,2026-05-26
kraken,CHREUR,4709.3413832,2026-05-26
kraken,ACXEUR,4683.53875,2026-05-26
kraken,EULEUR,4659.90227369,2026-05-26
kraken,BILLYEUR,4617.791,2026-05-26
kraken,AURAEUR,4532.34504,2026-05-26
kraken,TACEUR,4526.88,2026-05-26
kraken,TEAUSD,4519.40298,2026-05-26
kraken,UNIUSD:BTNL,4474.71363767,2026-05-26
kraken,PRIMEEUR,4414.85126,2026-05-26
kraken,USDEUSDT,4392.05385,2026-05-26
kraken,LTCGBP,4307.05070879,2026-05-26
kraken,ADXEUR,4261.8660279,2026-05-26
kraken,METUSD,4242.96781,2026-05-26
kraken,ZROEUR,3986.66395,2026-05-26
kraken,RARIEUR,3978.30671578,2026-05-26
kraken,JAILSTOOLEUR,3945.843,2026-05-26
kraken,STEUR,3905.59035,2026-05-26
kraken,SOLCAD,3776.88240511,2026-05-26
kraken,FLOCKEUR,3769.85,2026-05-26
kraken,FORESTUSD,3733.66,2026-05-26
kraken,ALGOUSD:BTNL,3701.784414,2026-05-26
kraken,ENSUSD,3673.76408029,2026-05-26
kraken,ALGOXBT,3666.37416243,2026-05-26
kraken,STGEUR,3608.295468,2026-05-26
kraken,AEUR,3593.51179,2026-05-26
kraken,BNTUSD,3549.57064873,2026-05-26
kraken,OMGEUR,3513.59307685,2026-05-26
kraken,CAKEUSD,3451.77515,2026-05-26
kraken,XXMRXXBT,3446.66208995,2026-05-26
kraken,TNSREUR,3424.56916,2026-05-26
kraken,TAOEUR,3413.09123,2026-05-26
kraken,RUJIEUR,3410.52001,2026-05-26
kraken,AUDXUSD,3379.07821843,2026-05-26
kraken,ATOMXBT,3362.37379702,2026-05-26
kraken,COMPUSD,3337.90849952,2026-05-26
kraken,QNTUSD,3323.94885373,2026-05-26
kraken,DOTXBT,3231.5759045,2026-05-26
kraken,RPLEUR,3231.19258113,2026-05-26
kraken,ALICEUSD,3206.92388215,2026-05-26
kraken,USDEUSDC,3182.59315,2026-05-26
kraken,VELODROMEEUR,3175.485,2026-05-26
kraken,ADIEUR,3151.68587,2026-05-26
kraken,XTERUSD,3114.73574,2026-05-26
kraken,MATEUR,3055.99999,2026-05-26
kraken,METISUSD,3034.38405,2026-05-26
kraken,FILXBT,2990.96622197,2026-05-26
kraken,LTCUSDT,2979.46489506,2026-05-26
kraken,XMLNZEUR,2937.72124875,2026-05-26
kraken,QTUMEUR,2848.41038465,2026-05-26
kraken,DASHEUR,2836.14610139,2026-05-26
kraken,XLTCXXBT,2822.0220213,2026-05-26
kraken,CROUSDT,2818.36619,2026-05-26
kraken,XZECZEUR,2816.00675037,2026-05-26
kraken,AVAAIUSD,2734.2957,2026-05-26
kraken,BLZEUR,2723.35404454,2026-05-26
kraken,FARMUSD,2706.39789935,2026-05-26
kraken,POLISUSD,2662.24358,2026-05-26
kraken,DCRUSD,2611.36194,2026-05-26
kraken,ZUSDZJPY,2509.34224887,2026-05-26
kraken,ALTHEAEUR,2497.41369,2026-05-26
kraken,EURCAD,2451.23985895,2026-05-26
kraken,MUBARAKUSD,2392.0,2026-05-26
kraken,FILGBP,2374.48104567,2026-05-26
kraken,TREMPEUR,2348.937,2026-05-26
kraken,FWOGEUR,2262.929,2026-05-26
kraken,SNXXBT,2183.18772854,2026-05-26
kraken,SOLAUD,2175.5928739,2026-05-26
kraken,BNCUSD,2152.47482846,2026-05-26
kraken,SOLETH,2141.3486013,2026-05-26
kraken,EGLDUSD,2076.9540518,2026-05-26
kraken,TOKEUSD,2046.18816007,2026-05-26
kraken,PROUSD,2036.58682,2026-05-26
kraken,TGBPUSD,2034.57387344,2026-05-26
kraken,VINEEUR,2011.33572,2026-05-26
kraken,CYBERUSD,1971.33794,2026-05-26
kraken,QTUMUSD,1912.43334578,2026-05-26
kraken,ALICEEUR,1897.0587988,2026-05-26
kraken,AAVEUSD,1843.77118793,2026-05-26
kraken,BNCEUR,1841.56345551,2026-05-26
kraken,LQTYEUR,1793.88109,2026-05-26
kraken,FISEUR,1750.77428,2026-05-26
kraken,ATOMGBP,1741.87644426,2026-05-26
kraken,MXNBUSD,1728.78186,2026-05-26
kraken,EDGEXEUR,1725.13537,2026-05-26
kraken,AREUR,1702.68551,2026-05-26
kraken,HOUSEEUR,1689.33,2026-05-26
kraken,UNFIEUR,1672.09055162,2026-05-26
kraken,MINAGBP,1657.84103479,2026-05-26
kraken,RAILSEUR,1643.96668,2026-05-26
kraken,LINKETH,1632.88950891,2026-05-26
kraken,MUBARAKEUR,1618.18,2026-05-26
kraken,MOVRUSD,1618.06351002,2026-05-26
kraken,JITOSOLUSD,1600.9088,2026-05-26
kraken,HSKEUR,1597.4943,2026-05-26
kraken,SANDXBT,1596.56629125,2026-05-26
kraken,PROSEUR,1594.0475,2026-05-26
kraken,MULTIEUR,1548.21426999,2026-05-26
kraken,CAKEEUR,1534.31745,2026-05-26
kraken,ETHFIEUR,1529.10679,2026-05-26
kraken,ETHUSDC,1512.47274667,2026-05-26
kraken,ALCXUSD,1491.32366095,2026-05-26
kraken,DOTETH,1483.73310015,2026-05-26
kraken,GMXUSD,1475.07883882,2026-05-26
kraken,ICNTEUR,1461.04095,2026-05-26
kraken,ALCHUSD,1456.20185,2026-05-26
kraken,BGBUSD,1445.16293,2026-05-26
kraken,EGLDEUR,1423.35617298,2026-05-26
kraken,SOGNIEUR,1412.0,2026-05-26
kraken,API3EUR,1403.06780198,2026-05-26
kraken,MANAUSDC,1356.87982481,2026-05-26
kraken,LINKAUD,1338.32328062,2026-05-26
kraken,HPOS10IEUR,1328.004,2026-05-26
kraken,JSTEUR,1325.38,2026-05-26
kraken,OXTEUR,1321.82698,2026-05-26
kraken,ETHUSD:BTNL,1303.95374301,2026-05-26
kraken,AUCTIONUSD,1296.09002,2026-05-26
kraken,EUROPUSDC,1289.96271,2026-05-26
kraken,ZECUSD:BTNL,1288.89565649,2026-05-26
kraken,L3EUR,1230.91497,2026-05-26
kraken,KGENEUR,1222.97687,2026-05-26
kraken,XIONUSD,1217.648,2026-05-26
kraken,RAYEUR,1216.06526483,2026-05-26
kraken,METEUR,1191.99175,2026-05-26
kraken,ESEUR,1146.90653,2026-05-26
kraken,SOLXBT,1146.51380122,2026-05-26
kraken,LTCUSDC,1107.6714391,2026-05-26
kraken,RNBWUSD,1051.0,2026-05-26
kraken,CYBEREUR,1042.78401,2026-05-26
kraken,WFBEUR,1024.99999,2026-05-26
kraken,LINKXBT,1024.03671448,2026-05-26
kraken,MANAXBT,1001.06819467,2026-05-26
kraken,LINKGBP,984.44009927,2026-05-26
kraken,BCHUSD,977.11157089,2026-05-26
kraken,SUNEUR,968.6148,2026-05-26
kraken,EURQUSD,966.44596,2026-05-26
kraken,GAIAEUR,939.06,2026-05-26
kraken,MIRROREUR,934.056,2026-05-26
kraken,GMXEUR,915.81248996,2026-05-26
kraken,BNBUSD,889.05558,2026-05-26
kraken,QEUR,879.0269,2026-05-26
kraken,CHECKUSD,876.8209,2026-05-26
kraken,PROEUR,873.42113,2026-05-26
kraken,XREPZUSD,864.94825188,2026-05-26
kraken,RLUSDUSDC,863.93881,2026-05-26
kraken,NYMEUR,856.05523053,2026-05-26
kraken,XTZUSDC,851.81153034,2026-05-26
kraken,SONICEUR,817.90447,2026-05-26
kraken,XXBTZUSD,808.10345159,2026-05-26
kraken,SAFEEUR,797.74932,2026-05-26
kraken,COMPEUR,734.95502331,2026-05-26
kraken,DOLOUSD,715.58421,2026-05-26
kraken,ORDEREUR,694.08585,2026-05-26
kraken,QNTEUR,684.50577724,2026-05-26
kraken,PIPEEUR,677.25787,2026-05-26
kraken,KSMGBP,676.08291234,2026-05-26
kraken,POLISEUR,667.64520433,2026-05-26
kraken,OKBUSD,653.13042,2026-05-26
kraken,DOTUSD:BTNL,639.53371296,2026-05-26
kraken,MOVREUR,636.99470753,2026-05-26
kraken,AAVEEUR,613.68962392,2026-05-26
kraken,DOLOEUR,601.969,2026-05-26
kraken,LTCAUD,599.38099611,2026-05-26
kraken,EUROPUSD,597.88175,2026-05-26
kraken,KULAEUR,587.18666,2026-05-26
kraken,UMAUSD,574.90294247,2026-05-26
kraken,CLOUDEUR,571.07451,2026-05-26
kraken,GASUSD,565.97798,2026-05-26
kraken,NEOUSD,563.77696,2026-05-26
kraken,KGENUSD,563.41654,2026-05-26
kraken,USDSUSD,561.90694,2026-05-26
kraken,JOEEUR,554.92417,2026-05-26
kraken,SCAUSD,522.71986,2026-05-26
kraken,APREUR,521.035,2026-05-26
kraken,AVAAIEUR,502.95,2026-05-26
kraken,USATUSDT,499.61818,2026-05-26
kraken,UNIXBT,497.01710423,2026-05-26
kraken,FOLKSUSD,496.78289,2026-05-26
kraken,BADGERUSD,492.87754006,2026-05-26
kraken,ZRXXBT,490.45056089,2026-05-26
kraken,APXUSDUSDC,488.05583,2026-05-26
kraken,USDTJPY,487.74134671,2026-05-26
kraken,ETHUSDT,474.57347427,2026-05-26
kraken,COWEUR,471.65802,2026-05-26
kraken,ACTEUR,469.977,2026-05-26
kraken,METISEUR,435.92092,2026-05-26
kraken,XMLNXXBT,433.95601635,2026-05-26
kraken,XETHZGBP,407.15709943,2026-05-26
kraken,C98EUR,398.621,2026-05-26
kraken,BITUSD,392.93425609,2026-05-26
kraken,KP3RUSD,372.75643291,2026-05-26
kraken,SSVUSD,330.7487942,2026-05-26
kraken,ORDERUSD,289.63863,2026-05-26
kraken,BNBEUR,283.49976,2026-05-26
kraken,BCHEUR,278.05082414,2026-05-26
kraken,EURQEUR,277.19075,2026-05-26
kraken,CLVEUR,273.853,2026-05-26
kraken,KETEUR,272.9734,2026-05-26
kraken,XXBTZEUR,271.62396965,2026-05-26
kraken,VULTUSD,271.17317,2026-05-26
kraken,JUNOEUR,269.37,2026-05-26
kraken,FIDDUSDC,262.69087,2026-05-26
kraken,FARMEUR,262.62794653,2026-05-26
kraken,XETHZCAD,260.9944748,2026-05-26
kraken,ALCHEUR,239.15816,2026-05-26
kraken,GAIAUSD,230.49,2026-05-26
kraken,XETHXXBT,228.19445602,2026-05-26
kraken,REPV2EUR,221.13411816,2026-05-26
kraken,XMRUSDC,218.12998084,2026-05-26
kraken,ATOMETH,211.62978652,2026-05-26
kraken,MNGOEUR,207.24406,2026-05-26
kraken,CVXEUR,204.78123681,2026-05-26
kraken,BDXUSD,196.95,2026-05-26
kraken,SSVEUR,196.7147048,2026-05-26
kraken,CASHUSD,191.7007,2026-05-26
kraken,TOKEEUR,191.17647074,2026-05-26
kraken,DOTJPY,178.35591326,2026-05-26
kraken,CORNUSD,177.668,2026-05-26
kraken,FIDDUSD,175.3236,2026-05-26
kraken,NMRUSD,164.76036148,2026-05-26
kraken,ZEXEUR,162.794,2026-05-26
kraken,EURAUD,160.2832649,2026-05-26
kraken,CLANKERUSD,153.07094,2026-05-26
kraken,MASKEUR,149.32385916,2026-05-26
kraken,VERSEEUR,147.599,2026-05-26
kraken,XAUTUSD,139.97939491,2026-05-26
kraken,GASEUR,132.0218,2026-05-26
kraken,XXMRZEUR,132.02104147,2026-05-26
kraken,PAXGUSD,128.76792743,2026-05-26
kraken,EURRUSDT,122.65138,2026-05-26
kraken,GNOUSD,120.49066181,2026-05-26
kraken,SCAEUR,112.22,2026-05-26
kraken,NEOEUR,104.4695,2026-05-26
kraken,SOLEURC,100.48520381,2026-05-26
kraken,EURRUSDC,100.29171,2026-05-26
kraken,CASHUSDC,100.03654,2026-05-26
kraken,HOLOEUR,93.987,2026-05-26
kraken,OMNIEUR,87.17551,2026-05-26
kraken,XIONEUR,85.76329,2026-05-26
kraken,XBTUSDT,83.8996696,2026-05-26
kraken,EURJPY,83.62946,2026-05-26
kraken,BNBUSDC,81.72108,2026-05-26
kraken,RLUSDUSDT,80.99662,2026-05-26
kraken,ETHAUD,80.72162022,2026-05-26
kraken,WBTUSD,71.56641935,2026-05-26
kraken,RIVEREUR,71.48301,2026-05-26
kraken,FILETH,71.13881661,2026-05-26
kraken,XBTUSDC,68.94513509,2026-05-26
kraken,ETHCHF,67.22258255,2026-05-26
kraken,XETCXXBT,67.17583183,2026-05-26
kraken,EURRUSD,63.17296,2026-05-26
kraken,VELVETUSD,56.6851,2026-05-26
kraken,UMXMUSD,53.31957,2026-05-26
kraken,RSCEUR,53.25806,2026-05-26
kraken,USDQUSD,52.23499,2026-05-26
kraken,BCHUSDC,51.20728604,2026-05-26
kraken,VULTEUR,50.31858,2026-05-26
kraken,XAUTUSDT,44.00789343,2026-05-26
kraken,ETHUSD1,41.821354,2026-05-26
kraken,NMREUR,41.07548,2026-05-26
kraken,FXSEUR,40.41237113,2026-05-26
kraken,WIFGBP,39.463,2026-05-26
kraken,BNBUSDT,38.14514,2026-05-26
kraken,AUDXAUD,37.77743475,2026-05-26
kraken,LTCUSD:BTNL,36.95099079,2026-05-26
kraken,OKBEUR,31.99444,2026-05-26
kraken,LTCETH,30.56609761,2026-05-26
kraken,XLTCZJPY,29.83340159,2026-05-26
kraken,LCAPUSD,27.88736,2026-05-26
kraken,BCHUSDT,27.67967917,2026-05-26
